Index,Modification,Speaker,Start Time,End Time,Script
565,인식결과,3,4366759,4379140,야 그 전에 어디 국회의원들한테 얘기했더니 잘 안 되던데 이 대장동권 또 얘기를 하고 부탁을 합니다. 정진상은 신속하게 저희가 추진해서 마무리 짓겠습니다. 이런 얘기를 하고
565,수정결과,C,4366759,4379140,야 그 전에 어디 국회의원들한테 얘기했더니 잘 안 되던데 이 대장동권 또 얘기를 하고 부탁을 합니다. 정진상은 신속하게 저희가 추진해서 마무리 짓겠습니다. 이런 얘기를 하고
566,인식결과,3,4379180,4386890,우리 후보께서 이 후보께서 유동규나 나는 김만배하고 가까운 사이 아니다라고 늘 얘기를 하셨는데
566,수정결과,C,4379180,4386890,우리 후보께서 이 후보께서 유동규나 나는 김만배하고 가까운 사이 아니다라고 늘 얘기를 하셨는데
567,인식결과,3,4387580,4402240,적어도 측근이 되려면 정진상이나 김용 정도는 돼야지 그런데 이 네 사람이 이렇게 의형제 도원결의 맺은 게 드러났고 그리고 그 후에 이 화천대요라는 것이
567,수정결과,C,4387580,4402240,적어도 측근이 되려면 정진상이나 김용 정도는 돼야지 그런데 이 네 사람이 이렇게 의형제 도원결의 맺은 게 드러났고 그리고 그 후에 이 화천대요라는 것이
568,인식결과,3,4402380,4408390,특혜를 받아서 도시개발 사업자로 선정이 됩니다.
568,수정결과,C,4402380,4408390,특혜를 받아서 도시개발 사업자로 선정이 됩니다.
569,인식결과,3,4408680,4416919,이거 보면 그리고 또 그다음에 또 다른 녹취록이 보도가 된 걸 보면 남욱 변호사가 정영학 회계사한테
569,수정결과,C,4408680,4416919,이거 보면 그리고 또 그다음에 또 다른 녹취록이 보도가 된 걸 보면 남욱 변호사가 정영학 회계사한테
570,인식결과,3,4416919,4427220,4천억짜리 도둑질하는 데 완벽하게 하자 이거 문제 되면 게이트 수준이 아니라 대한민국 도배질 할 거다 무관도 영화 찍는 것처럼
570,수정결과,C,4416919,4427220,4천억짜리 도둑질하는 데 완벽하게 하자 이거 문제 되면 게이트 수준이 아니라 대한민국 도배질 할 거다 무관도 영화 찍는 것처럼
571,인식결과,3,4427220,4441240,도시개발공사 안에 우리 사람 집어넣었다. 이런 얘기가 나오고 또 수사가 작년 하반기 시작이 되니까 김만배가 남북한테 천하동인 1호가 김만배 거라고 진술해 달라 왜냐하면 김만배
571,수정결과,C,4427220,4441240,도시개발공사 안에 우리 사람 집어넣었다. 이런 얘기가 나오고 또 수사가 작년 하반기 시작이 되니까 김만배가 남북한테 천하동인 1호가 김만배 거라고 진술해 달라 왜냐하면 김만배
572,인식결과,2,4441240,4442740,점장인지 네
572,수정결과,B,4441240,4442740,점장인지 네
573,인식결과,3,4442740,4446740,아니 제가 지금 여기 나와 있는 객관적인 자료를 물어보는 거니까요.
573,수정결과,C,4442740,4446740,아니 제가 지금 여기 나와 있는 객관적인 자료를 물어보는 거니까요.
574,인식결과,1,4446740,4447740,질문하셔야 돼요
574,수정결과,A,4446740,4447740,질문하셔야 돼요
575,인식결과,3,4447740,4452740,지금 그분이 누구냐 고 막 논란이 되니까 그게 그냥 다 나라
575,수정결과,C,4447740,4452740,지금 그분이 누구냐 고 막 논란이 되니까 그게 그냥 다 나라
576,인식결과,3,4452879,4464859,김만배라고 진술해 달라 이렇게 얘기합니다. 이거 보면 결국 이 네 사람과 우리 이재명 시장이 모든 것을 설계하고 승인하고 기획한 그리고 도장을 찍은
576,수정결과,C,4452879,4464859,김만배라고 진술해 달라 이렇게 얘기합니다. 이거 보면 결국 이 네 사람과 우리 이재명 시장이 모든 것을 설계하고 승인하고 기획한 그리고 도장을 찍은
577,인식결과,3,4464859,4470379,우리 이재명 후보가 몸통이라는 것이 명백하게 나오지 않습니까
577,수정결과,C,4464859,4470379,우리 이재명 후보가 몸통이라는 것이 명백하게 나오지 않습니까
578,인식결과,1,4470380,4471880,다른 분에게 질문을
578,수정결과,A,4470380,4471880,다른 분에게 질문을
579,인식결과,2,4471880,4473380,제가 답을 해야
579,수정결과,B,4471880,4473380,제가 답을 해야
580,인식결과,1,4473380,4474740,주셔야죠 잠깐 하십시오
580,수정결과,A,4473380,4474740,주셔야죠 잠깐 하십시오
581,인식결과,2,4475279,4484399,잠시 후 하겠습니다. 첫째로 그분 아무 근거 없는데 본인이 페이스북에 쓰셔서 지금 몇 달 동안 가지고 있는 건 명백한 허위사실이죠.
581,수정결과,B,4475279,4484399,잠시 후 하겠습니다. 첫째로 그분 아무 근거 없는데 본인이 페이스북에 쓰셔서 지금 몇 달 동안 가지고 있는 건 명백한 허위사실이죠.
582,인식결과,2,4484399,4494340,똑같은 게 어떻게 여기는 중요 증거가 되고 본인에 관한 건 헛소리가 됩니까 그런 식으로 수사했으니까 지금 문제가 많이 생기는 것 같고요 두 번째로
582,수정결과,B,4484399,4494340,똑같은 게 어떻게 여기는 중요 증거가 되고 본인에 관한 건 헛소리가 됩니까 그런 식으로 수사했으니까 지금 문제가 많이 생기는 것 같고요 두 번째로
583,인식결과,2,4495430,4499940,보니까 수사를 정말로 무리하게 하시는 것 같습니다. 이게 합리적이지 않아요.
583,수정결과,B,4495430,4499940,보니까 수사를 정말로 무리하게 하시는 것 같습니다. 이게 합리적이지 않아요.
584,인식결과,2,4500380,4507990,본인이 더 녹취록이 더 극렬하게 많이 나오지 않습니까 그 점 생각 좀 하고 말씀하십시오
584,수정결과,B,4500380,4507990,본인이 더 녹취록이 더 극렬하게 많이 나오지 않습니까 그 점 생각 좀 하고 말씀하십시오
585,인식결과,1,4508880,4512890,이제 다른 분께 짧게 질문을 하셔야 30초 답변권을 보장할 수 있습니다.
585,수정결과,A,4508880,4512890,이제 다른 분께 짧게 질문을 하셔야 30초 답변권을 보장할 수 있습니다.
586,인식결과,3,4513130,4519490,안철수 후보님께 언론에 많이 나온 거니까요. 이게 지금 경기도 법인카드 가지고
586,수정결과,C,4513130,4519490,안철수 후보님께 언론에 많이 나온 거니까요. 이게 지금 경기도 법인카드 가지고
587,인식결과,3,4519630,4525190,우리 이후 배우자께서 소고기 초밥 백숙 이런 거
587,수정결과,C,4519630,4525190,우리 이후 배우자께서 소고기 초밥 백숙 이런 거
588,인식결과,3,4525280,4533790,엄청나게 이제 해서 이게 뭐 누가 봐도 명백한 세금 횡령이고 근데 이거를 또 사과하는 것도 아니고
588,수정결과,C,4525280,4533790,엄청나게 이제 해서 이게 뭐 누가 봐도 명백한 세금 횡령이고 근데 이거를 또 사과하는 것도 아니고
589,인식결과,3,4534130,4535690,부하 직원이
589,수정결과,C,4534130,4535690,부하 직원이
590,인식결과,3,4535779,4545060,이건 잘못 쓴 거다 이렇게 이 후보님이 주장을 하신단 말이에요. 이 후보님이 만약에 대통령이 되신다면 공직 사정이라든가
590,수정결과,C,4535779,4545060,이건 잘못 쓴 거다 이렇게 이 후보님이 주장을 하신단 말이에요. 이 후보님이 만약에 대통령이 되신다면 공직 사정이라든가
591,인식결과,3,4545060,4551299,이런 감찰이라든가 이런 감사 이런 공직기강 잡는 일이 가능하겠습니까 한번 여쭤보겠습니다.
591,수정결과,C,4545060,4551299,이런 감찰이라든가 이런 감사 이런 공직기강 잡는 일이 가능하겠습니까 한번 여쭤보겠습니다.
592,인식결과,1,4551290,4552740,네 안철수 후보님
592,수정결과,A,4551290,4552740,네 안철수 후보님
593,인식결과,6,4553479,4561200,그건 제가 여쭤보실 일이 아닐 것 같은데요. 기본적으로 공직자는 본인이
593,수정결과,F,4553479,4561200,그건 제가 여쭤보실 일이 아닐 것 같은데요. 기본적으로 공직자는 본인이
594,인식결과,6,4561200,4566540,하는 일들에 대해서 모든 것에 대해서 투명하게 국민들께
594,수정결과,F,4561200,4566540,하는 일들에 대해서 모든 것에 대해서 투명하게 국민들께
595,인식결과,6,4566540,4578839,공개를 하고 거기에 대해서 판단하라고 잘못을 했으면 사과를 하고 법적인 책임이 있으면 법적인 책임을 질 의무가 있다. 그 정도 기본적인 말씀 드리겠습니다.
595,수정결과,F,4566540,4578839,공개를 하고 거기에 대해서 판단하라고 잘못을 했으면 사과를 하고 법적인 책임이 있으면 법적인 책임을 질 의무가 있다. 그 정도 기본적인 말씀 드리겠습니다.
596,인식결과,3,4579430,4589290,그리고 이 업무추진비 내역도 지금 공개를 안 하고 있는데 이거 일반 공무원들은 기관장들 다 이거 공개안하고 있습니다. 그런데 이거 지금 안 하고 있지 않습니까
596,수정결과,C,4579430,4589290,그리고 이 업무추진비 내역도 지금 공개를 안 하고 있는데 이거 일반 공무원들은 기관장들 다 이거 공개안하고 있습니다. 그런데 이거 지금 안 하고 있지 않습니까
597,인식결과,1,4589680,4597180,윤석열 후보의 주도권 토론 시간 9분이 모두 끝났습니다. 이제 이재명 후보의 주도권 토론 시간
597,수정결과,A,4589680,4597180,윤석열 후보의 주도권 토론 시간 9분이 모두 끝났습니다. 이제 이재명 후보의 주도권 토론 시간
598,인식결과,2,4597180,4608890,우리 국민 여러분 우리 국민의 삶과 또 국가의 미래를 놓고 논쟁해야 하는데 이런 식으로 시간 보내서 죄송합니다만 제가 말을 안 하면 또 오해가 생길 수도 있어서 한두 가지만 확인하겠습니다.
598,수정결과,B,4597180,4608890,우리 국민 여러분 우리 국민의 삶과 또 국가의 미래를 놓고 논쟁해야 하는데 이런 식으로 시간 보내서 죄송합니다만 제가 말을 안 하면 또 오해가 생길 수도 있어서 한두 가지만 확인하겠습니다.
599,인식결과,2,4610180,4621540,윤석열 후보님 정말 입만 열면 거짓말이라고 정말 얘기할 수밖에 없는데 경기도 업무추진비 사용 내역 지금도 인터넷에 다 공개돼 있습니다. 그런 식으로 거짓말하지 마시고요
599,수정결과,B,4610180,4621540,윤석열 후보님 정말 입만 열면 거짓말이라고 정말 얘기할 수밖에 없는데 경기도 업무추진비 사용 내역 지금도 인터넷에 다 공개돼 있습니다. 그런 식으로 거짓말하지 마시고요
600,인식결과,2,4622630,4632090,두 번째로 아까 그분 얘기 말씀하셨는데 그분 중에 대법관 실명 말하는 거는 제가 아니고 저기
600,수정결과,B,4622630,4632090,두 번째로 아까 그분 얘기 말씀하셨는데 그분 중에 대법관 실명 말하는 거는 제가 아니고 저기
601,인식결과,2,4632130,4639440,제주도지사 하시던 분이세요. 그리고 언론에서 보도된 것이고 세 번째로
601,수정결과,B,4632130,4639440,제주도지사 하시던 분이세요. 그리고 언론에서 보도된 것이고 세 번째로
602,인식결과,2,4639930,4653190,자 이런 대형 비리가 있으면 비리 범하고 관련이 있는 거는 그 비리범을 도와준 사람 윤석열 후보 같은 분 수사 봐주기 저는 봐준 거 없어요. 피해를 입혔죠. 오천팔백억 환수했지 않습니까 그냥 허가해서 다 가지면 그만인데
602,수정결과,B,4639930,4653190,자 이런 대형 비리가 있으면 비리 범하고 관련이 있는 거는 그 비리범을 도와준 사람 윤석열 후보 같은 분 수사 봐주기 저는 봐준 거 없어요. 피해를 입혔죠. 오천팔백억 환수했지 않습니까 그냥 허가해서 다 가지면 그만인데
603,인식결과,2,4653630,4662740,1조 3천억 투자한 거를 3억 5천 투자했다고 거짓말 하세요. 수익 그분 그 사람들 4천억인데 1조 원이라고 또 거짓말 하십니다.
603,수정결과,B,4653630,4662740,1조 3천억 투자한 거를 3억 5천 투자했다고 거짓말 하세요. 수익 그분 그 사람들 4천억인데 1조 원이라고 또 거짓말 하십니다.
604,인식결과,2,4663129,4670870,이런 식으로 거짓말 하시면 안 된다는 말씀드리고 또 한 가지는 그들에게 이익 본 거 아버지 집 팔고 이익 봤지 않습니까
604,수정결과,B,4663129,4670870,이런 식으로 거짓말 하시면 안 된다는 말씀드리고 또 한 가지는 그들에게 이익 본 거 아버지 집 팔고 이익 봤지 않습니까
605,인식결과,2,4670870,4678149,그리고 부정대출범들 대장동 비리범들 수사 봐주기 한 거 명백해요. 일반 대출
605,수정결과,B,4670870,4678149,그리고 부정대출범들 대장동 비리범들 수사 봐주기 한 거 명백해요. 일반 대출
606,인식결과,2,4678149,4688950,기소했으면서 이건 빼줬단 말이에요. 이미 다 수사해 놓고 왜 봐주셨어요. 그리고 그들이 그렇게 말하지 않습니까 내가 가진 카드면 윤석열은 죽는다 구속영장 치면 바로 죽는다
